Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
283023079280975,Love Beauty & Planet,These ads ran without a disclaimer,604.0,1
177790436212,Go Entrepreneurs,These ads ran without a disclaimer,603.0,4
687589164666184,MasterClass,These ads ran without a disclaimer,602.0,39
2258442857759226,Aiways,These ads ran without a disclaimer,601.0,3
1180635995384762,Invitation Au Voyage / Stadt Land Kunst,These ads ran without a disclaimer,601.0,4
135280716505682,TOUTE LA FRANCHISE,Infopro Digital,601.0,1
1960532987523307,G L'Audition,These ads ran without a disclaimer,600.0,3
1657578234486333,UPSME,UPSME,600.0,8
234492520113,Transparency International France,Transparency International France,600.0,4
118248418041352,Angers Loire Métropole,Angers Loire Métropole,600.0,1
584038091704223,PCF Mantes la Jolie,Marc Alain Jammet,600.0,6
105973188871697,CGAD TV,Gilles Villayes,600.0,4
112875952169934,Imaginalsace,These ads ran without a disclaimer,600.0,1
189011051170499,Meilleurtaux,meilleurtaux,600.0,14
112062340168459,Plan Climat Allier,LOWcal,600.0,18
297115661094216,Les Cinéphiles,Jour2Fête,600.0,12
282053701957927,Solaire Box,These ads ran without a disclaimer,600.0,4
123382818230891,Brico Cash,These ads ran without a disclaimer,600.0,1
103477098595090,Stéphane Blanchon,Stéphane Georges Blanchon,599.0,7
708424732911279,Yerkir - Penser & Agir,ONG YERKIR,599.0,14
357400246037,Mars Films,Mars Films,599.0,8
148428565009939,La Durable Académie,La Durable Académie,598.0,15
402347790346322,Urbaneez.art,These ads ran without a disclaimer,598.0,3
755726434768654,Eurolapins,Pulse of Europe France,597.0,6
435373203585535,Depollution Moteurs FWI,These ads ran without a disclaimer,597.0,30
385775451580201,"Cross Training, Workout and Nutrition by MavaSports",These ads ran without a disclaimer,597.0,5
117308029656030,PPAC - Projet Pompe A Chaleur,These ads ran without a disclaimer,596.0,4
50605130621,Shellac Films,Shellac Films,595.0,38
100431212500901,Jean-Yves Concord,Komunity Web,594.0,24
165072700169965,ESPACE EMERAUDE,These ads ran without a disclaimer,593.0,14
1126060947467307,Scatter HoldEm Poker,These ads ran without a disclaimer,592.0,4
537454289776874,USR Franța,Partidul Uniunea Salvati Romania,592.0,5
845645939106002,Webfleet,These ads ran without a disclaimer,591.0,12
100785232328257,Unbonmaillot.com,These ads ran without a disclaimer,591.0,1
102960804502977,Tcheen,TCHEEN,591.0,10
426781830675670,Julien Leonardelli,These ads ran without a disclaimer,589.0,7
2300259733592897,Conférence Cartesia,These ads ran without a disclaimer,588.0,2
300191077288486,Économies d'énergie,These ads ran without a disclaimer,588.0,14
1297845450326093,Culligan France,These ads ran without a disclaimer,588.0,17
175054942570260,L'Autonome de Solidarité Laïque,Muriel Sola,588.0,3
548767538538243,YARD,These ads ran without a disclaimer,587.0,3
100340358910578,Votre projet avec EDF solutions solaires,These ads ran without a disclaimer,584.0,16
891936720953600,Le Char et l'Olivier,Destiny Films,584.0,21
100292986106203,"Christophe Bentz, député sortant de la Haute-Marne","Christophe Bentz, député de la Haute-Marne",584.0,5
753488604804741,Abe Batshon,These ads ran without a disclaimer,583.0,2
101442025614806,Chancellor,These ads ran without a disclaimer,583.0,30
170669833070653,Sebastien Laye (Public),Sebastien Pierre Marcel Laye,582.0,25
156704221044144,Syndicat des Cirques et Compagnies de Création - SCC,Syndicat des Cirques et Compagnies de Création,582.0,17
119292661162866,Soil Capital France,Soil Capital,582.0,8
105854674092106,Anastas,These ads ran without a disclaimer,582.0,22
108347460773084,Palestine Internationale Broadcast-en français,These ads ran without a disclaimer,581.0,12
850828794934579,Le 1 hebdo,These ads ran without a disclaimer,581.0,20
401319366955153,Ma Vie De Spondy,These ads ran without a disclaimer,581.0,1
115815691797984,Vosges Matin,Vosges Matin,581.0,7
189069654454125,GreenPan,These ads ran without a disclaimer,580.0,4
1808385422775028,The Artist PMU,These ads ran without a disclaimer,579.0,9
171923206205552,UNICEF Ukraine,These ads ran without a disclaimer,579.0,2
186696684683413,Nicolas Siegler,Nicolas Wolfgang Siegler,579.0,7
377882285997389,Savonnerie artisanale du jura,These ads ran without a disclaimer,578.0,6
542250722489047,Sortir / Soirées by Chris Mitchell,These ads ran without a disclaimer,578.0,1
103561217965249,Goodvest,These ads ran without a disclaimer,577.0,19
178173278395,MoneyGram,These ads ran without a disclaimer,576.0,2
65987875258,JobTeaser France,These ads ran without a disclaimer,575.0,2
110586261314725,Association de l'Énergie Renouvelable,These ads ran without a disclaimer,575.0,1
2304385253143855,Parti Démocrate de Martinique,These ads ran without a disclaimer,575.0,55
1647846115448547,Edenred France,These ads ran without a disclaimer,575.0,20
102566281122465,Interesting India,These ads ran without a disclaimer,574.0,1
102065032724672,Badis Abina,Badis Abina,574.0,42
965004493650865,La Clef Retraite - Sarl Evodev,These ads ran without a disclaimer,574.0,9
265449885530,Département de Loir-et-Cher,Conseil départemental 41,574.0,35
83996318078,Change.org,These ads ran without a disclaimer,574.0,13
191751470688132,Bertrand Malquier,Bertrand Malquier,573.0,17
378035892726267,World on Fire,These ads ran without a disclaimer,572.0,4
218725041489332,Privé by Zalando,These ads ran without a disclaimer,572.0,1
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,572.0,79
1660760030808074,ESET France,These ads ran without a disclaimer,571.0,2
214186625939380,Novela,Thomas Jean-Baptiste Boin,571.0,10
916465391712115,Ffmc Ppc,FFMC 75,571.0,8
121457977563138,André Rougé,ROUGÉ André RN,570.0,42
452000284878634,Histoire & Civilisations,These ads ran without a disclaimer,570.0,4
2033977780233581,Les Meilleurs Deals,These ads ran without a disclaimer,570.0,1
279516732656293,Association française ACHED pour la fin de l'heure d'été double,Jean-pierre Henri Moreau,569.0,22
270412033420515,Julien ODOUL,Julien Odoul,569.0,6
104358112279017,SDM,These ads ran without a disclaimer,568.0,2
438616870250857,Access Market,Karim Bensetta,567.0,20
30822907015,MYF - Move Your Fit,These ads ran without a disclaimer,567.0,12
1179605638874368,The Social Tribune,These ads ran without a disclaimer,566.0,1
106048557407697,Alberto Cabale Scarves,These ads ran without a disclaimer,565.0,10
1737144679920698,Petown,These ads ran without a disclaimer,565.0,1
211057262363783,IVECO,These ads ran without a disclaimer,564.0,4
441801649550835,JHO.,JHO.,564.0,5
109486431675758,Save Ukrainian Lives,These ads ran without a disclaimer,564.0,32
6975960973,VMware,These ads ran without a disclaimer,564.0,3
803963686360629,Groupe BPCE recrutement,Groupe BPCE recrutement,564.0,3
241694996718264,NF Habitat,These ads ran without a disclaimer,563.0,6
37361677989,Boursier.com,These ads ran without a disclaimer,563.0,2
227071965223302,Deeptinvest,Deeptinvest,562.0,6
109634304193651,"MERLIN, le Prêt-à-Frotter écologique",These ads ran without a disclaimer,562.0,3
910916945628993,Explore Media,These ads ran without a disclaimer,561.0,39
230408830453098,Burger King France,These ads ran without a disclaimer,561.0,1
106602674270529,Sophie Joissains,Sophie Joissains,561.0,19
404374083451003,Ensemble POUR Aix-Noulette,Nesrédine Ramdani,561.0,61
217440228379539,"Ministère chargé de l’Égalité FH, la Diversité et l’Égalité des chances",These ads ran without a disclaimer,561.0,2
109295597392936,Le Vénissian,PCF Vénissieux,560.0,14
460344590802183,CROS Normandie,CROS Normandie,560.0,3
324654997582500,Essilor Sun Solution,Pierre Ribeaucourt,560.0,6
772409656511561,Alexandre Arnould,Alexandre Marie Pierre Arnould,560.0,1
117642124920028,Cora,These ads ran without a disclaimer,560.0,5
111885310605936,Mon logement adapté,These ads ran without a disclaimer,560.0,30
381251698674931,Vendredi,These ads ran without a disclaimer,560.0,5
144580066134672,Economist Impact,These ads ran without a disclaimer,560.0,59
747587115323097,Welcome to the Jungle France,Welcome to the Jungle,559.0,7
109486270756729,Villes & Villages Verts de France,Des Bienfaiteurs,559.0,12
757109144441666,Colorful Standard,These ads ran without a disclaimer,559.0,7
210014829436068,Mad Jacques & co,These ads ran without a disclaimer,559.0,33
150786525611713,Little Big Change,These ads ran without a disclaimer,559.0,6
1443310345902907,Coming Out,Coming Out,558.0,25
259313900802701,Éditions J'ai Lu,These ads ran without a disclaimer,558.0,1
237614282989608,SINGA,Singa France,558.0,3
1821497184777456,Pro-Inter Haut-Rhin,Pro Inter Pfastatt,557.0,20
1798900147035859,What The FAKE,What The FAKE,557.0,45
123693861009093,Infirmières Libérales,These ads ran without a disclaimer,556.0,5
1499953430289314,RDI.Guyane,Marc Henri Ho-A-Chuck,555.0,150
105545604999999,Mutuelle senior premium,These ads ran without a disclaimer,555.0,11
1599962926922401,Port of Culture,These ads ran without a disclaimer,553.0,1
247786061947628,FEHAP,FEHAP,552.0,2
303202513054610,Tarkett Official,These ads ran without a disclaimer,552.0,4
12521532747,Philosophie magazine,Philosophie magazine,552.0,5
102965411512261,Avec tous les Archers,Thomas Frank Guillaume Naglieri,551.0,17
6438776730,UQAM | Université du Québec à Montréal,These ads ran without a disclaimer,551.0,3
288775188455787,Débat public sur le Noeud Ferroviaire Lyonnais,Commission nationale du débat public (CNDP),551.0,6
103721247639105,"Le Labo Rural, méthode et audace",Nicolas Bouveret,550.0,11
257385017976971,Decont'air,Yannis Jaeger,550.0,2
317540141445815,La Grande Enquête,La Grande Enquête,550.0,2
1482807815320521,Freeform Asso,Freeform,550.0,4
1007711202609563,Le Rocher,Le Rocher Oasis des Cités,550.0,29
211305232796317,Africa Mia - Maravillas de Mali,New Story,550.0,5
175577242583449,Une Petite Mousse,Une Petite Mousse,550.0,2
1589600254412300,Putsch,Putsch,550.0,23
517397138607902,Préfet de la région Bourgogne-Franche-Comté et de la Côte d'Or,Préfet de la région Bourgogne-Franche-Comté et de la Côte d'Or,549.0,1
429351114137645,Comparer pour mieux Économiser,These ads ran without a disclaimer,549.0,19
138346872887501,Eni Energies et Services,These ads ran without a disclaimer,549.0,6
1851927498383009,Apnée Swimwear,Apnée Swimwear,549.0,4
1074115845982165,MMJ,These ads ran without a disclaimer,548.0,3
208663865818206,Sacem,These ads ran without a disclaimer,548.0,14
113016873727583,refoorest,Thomas Devilder,548.0,8
89859403188,"Yad Vashem: World Holocaust Center, Jerusalem",These ads ran without a disclaimer,548.0,18
109384680446893,No Plastic Waste,These ads ran without a disclaimer,548.0,29
105063419566358,Ministère des Sports,These ads ran without a disclaimer,548.0,1
121187198447483,Eric Pauget,Eric Pauget,547.0,13
104018732208453,Koota,These ads ran without a disclaimer,547.0,5
205013086241551,Droite Sociale Réunionnaise,Ibrahim Dawood Dindar,547.0,9
109794247067923,Seniors Actifs,These ads ran without a disclaimer,547.0,4
760278160807671,Perrine Goulet - Députée de la Nièvre,Perrine Goulet - Députée de la Nièvre,546.0,23
249767978429401,Henry de Lesquen,These ads ran without a disclaimer,545.0,4
170516239720548,Franck Allisio,These ads ran without a disclaimer,545.0,2
178687606353546,Éco-logie,Aurélien Sébastien Bodart,545.0,33
155153417881348,EDF à La Réunion,EDF à La Réunion,544.0,13
199322448149,Ziggourat,These ads ran without a disclaimer,544.0,2
103918875216979,Citoyens Libres - MCL,MOUVEMENT CITOYENS LIBRES,544.0,27
333175137256884,Experts Chauffage,These ads ran without a disclaimer,543.0,6
333219893690200,PATiNE,These ads ran without a disclaimer,542.0,4
262262137546500,LILLYDOO,These ads ran without a disclaimer,541.0,1
1440755269565774,OLY Be,These ads ran without a disclaimer,541.0,6
2809079132497689,Juste Mieux,These ads ran without a disclaimer,541.0,7
144535749089150,Interbio Nouvelle-Aquitaine,These ads ran without a disclaimer,541.0,3
202523629357,Bledina,These ads ran without a disclaimer,541.0,10
997854160380714,Les Surdoués,Les Surdoués,541.0,4
549210655145512,My Beers,My Beers,540.0,4
100866518157909,C Breton,C breton,540.0,15
465167890514390,"Terre Heureuse - Animaux, Humains, Planète",Guillaume Corpard,540.0,20
1375707502557044,Agir - la Droite constructive,Caroline Christine Sophie Rocquet Fel,539.0,3
1625184487791517,cultur'easy,cultur'easy,539.0,16
103337318427197,Surf Banque Populaire,These ads ran without a disclaimer,538.0,41
100946452438054,Renovation Primes France,These ads ran without a disclaimer,538.0,1
376164935820287,O2&Cie urgence BPCO,Philippe Jean Sauveur Poncet,538.0,38
107846491955511,Réseau BatiFemmes,BatiFemmes,537.0,8
1315380138520036,Boubat Eco-Energie,Boubat Eco-Energie,537.0,8
121351018061302,G7,These ads ran without a disclaimer,537.0,4
716212445420258,Sopalin,These ads ran without a disclaimer,536.0,1
100773141785779,Lalilo,These ads ran without a disclaimer,536.0,3
292168208073536,Bouge ton Avenir,These ads ran without a disclaimer,536.0,4
104126359004085,Opinion ouverte,These ads ran without a disclaimer,536.0,1
287613515510457,Objective Earth,These ads ran without a disclaimer,535.0,3
102251745383495,Solution Defiscalisation 2021,These ads ran without a disclaimer,535.0,19
924354934394338,Iulian Lorincz,Partidul Uniunea Salvati Romania,535.0,9
109883021665062,Save Ukraine #STOP WAR,These ads ran without a disclaimer,534.0,1
1040487469355385,Navan,These ads ran without a disclaimer,534.0,1
241324402728111,Ultra Premium Direct,These ads ran without a disclaimer,534.0,2
110410464882233,My Dream World,These ads ran without a disclaimer,534.0,26
129127030616232,Grundfos Engineering,These ads ran without a disclaimer,534.0,18
104459706047493,Mes Aides Habitat,These ads ran without a disclaimer,533.0,5
100963195272016,Pangäa,Pangäa,533.0,26
1359851067405234,Rebelsdistrict,These ads ran without a disclaimer,533.0,1
202771379761727,Sciences Humaines,These ads ran without a disclaimer,533.0,16
208868999155447,Unadev - Union Nationale des Aveugles et Déficients Visuels,These ads ran without a disclaimer,532.0,65
106029099750595,Maped,Maped,532.0,3
100404424789619,Diesel Emissions Justice Foundation FR,These ads ran without a disclaimer,532.0,1
2236097010046927,Anvita - Association nationale des villes et territoires accueillants,Anvita - Association nationale des villes et territoires accueillants,531.0,3
172950483859,Crédit Agricole en Bretagne,PBCM,531.0,5
452894255447546,Prime Énergie 2019,These ads ran without a disclaimer,530.0,3
413322372361374,Le meilleur du thriller,Luckytime,530.0,17
271219815470,La Dépêche du Midi,Vincent Olivier Yves Riom,530.0,29
108226847336576,Eglise Catholique en Aveyron,Vincent Olivier Yves Riom,530.0,3
637015663439052,Pompe A Chaleur Info.com,These ads ran without a disclaimer,529.0,10
317960665446828,Heidi.news,These ads ran without a disclaimer,529.0,13
128918249901,Nathalie Colin-Oesterlé,Nathalie Colin Oesterlé,529.0,41
466406180537782,BISSELL France,These ads ran without a disclaimer,529.0,4
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,529.0,3
506727826023676,Philippe Gomès,These ads ran without a disclaimer,529.0,13
779640629089785,Jean-Yves Bourgois - Amiens,These ads ran without a disclaimer,529.0,10
45537717797,Bibliothèques Sans Frontières,These ads ran without a disclaimer,528.0,2
108428759183000,Arrêt sur images,Arret sur Images,528.0,27
107276450147,AlloCiné,These ads ran without a disclaimer,528.0,6
103392551019634,Olivier Hoarau - officiel,These ads ran without a disclaimer,528.0,6
102805152554543,L'Informé,L'Informé,527.0,8
238920919520526,FLAG - Intérieur et Justice LGBT+,FLAG!,527.0,4
102917151861284,En route vers le solaire,These ads ran without a disclaimer,527.0,35
